Job Level,Marital Status,Distance from Home,Monthly Income,Company Tenure,Age,Years at Company,Remote Work,Work-Life Balance,Number of Dependents,Attrition
0,1,0.01020408163265306,0.4700127320243919,0.3333333333333333,1.0,0.33999999999999997,0,0,0.5,Stayed
1,1,0.4693877551020408,0.5453997185552504,0.6507936507936507,0.8292682926829269,0.36,0,1,0.16666666666666666,Stayed
2,0,0.2755102040816326,0.5163841050727065,0.21428571428571427,0.5853658536585367,0.39999999999999997,0,0,0.16666666666666666,Stayed
1,0,0.9387755102040816,0.6131474904509817,0.5158730158730158,0.3658536585365854,0.36,0,2,0.16666666666666666,Stayed
1,1,0.31632653061224486,0.3239965154459559,0.3253968253968254,0.6097560975609757,0.18000000000000002,0,2,0.16666666666666666,Stayed
0,1,0.16326530612244897,0.19305769617369162,0.3095238095238095,0.43902439024390244,0.39999999999999997,0,2,0.6666666666666666,Stayed
1,2,0.07142857142857142,0.6228640353816257,0.4126984126984127,0.2439024390243903,0.16,1,0,0.5,Stayed
1,1,0.7142857142857142,0.5493533471822021,0.1111111111111111,0.14634146341463422,0.02,0,2,0.0,Left
2,0,0.2959183673469387,0.12752127588286538,0.6190476190476191,0.9512195121951221,0.7,1,2,0.16666666666666666,Stayed
2,1,0.846938775510204,0.30530054278630303,0.3492063492063492,0.0,0.08,0,2,0.5,Stayed
1,1,0.01020408163265306,0.4162031763050325,0.6507936507936507,0.878048780487805,0.45999999999999996,0,1,0.0,Stayed
1,0,0.18367346938775508,0.6131474904509817,0.43650793650793646,0.09756097560975613,0.22,0,0,0.5,Left
1,1,0.9183673469387754,0.33190377269985927,0.5952380952380951,0.3170731707317073,0.26,0,1,0.16666666666666666,Left
0,1,0.2040816326530612,0.5681833411512431,0.6666666666666667,0.17073170731707316,0.12000000000000001,1,3,0.6666666666666666,Stayed
1,0,0.9081632653061223,0.26971788514373785,0.6666666666666667,0.6097560975609757,0.64,0,1,0.0,Stayed
0,1,0.836734693877551,0.3339140923406822,0.35714285714285715,0.43902439024390244,0.0,1,2,0.0,Stayed
1,1,0.5612244897959183,0.35689874690075724,0.8571428571428572,0.9756097560975612,0.66,0,3,0.0,Left
2,1,0.2040816326530612,0.2358775045232192,0.42857142857142855,0.1951219512195122,0.12000000000000001,0,2,0.3333333333333333,Left
1,2,0.13265306122448978,0.6192454600281445,0.49206349206349204,0.26829268292682934,0.06,0,0,0.5,Left
0,1,0.31632653061224486,0.22843932185217453,0.4603174603174603,0.5853658536585367,0.16,1,2,0.5,Stayed
1,1,0.2755102040816326,0.2397641224954768,0.8809523809523809,0.6341463414634148,0.66,0,1,0.5,Left
0,0,0.09183673469387754,0.33096562353414194,0.5634920634920635,0.853658536585366,0.72,0,3,0.3333333333333333,Left
1,1,0.05102040816326531,0.2135629565100851,0.5873015873015872,0.4634146341463415,0.3,0,2,0.3333333333333333,Stayed
1,1,0.4591836734693877,0.18662467332305838,0.42857142857142855,0.5121951219512195,0.36,1,2,0.0,Stayed
1,0,0.2959183673469387,0.3800174227702205,0.6111111111111112,0.26829268292682934,0.18000000000000002,0,1,0.0,Stayed
1,2,0.5918367346938775,0.16839777524626415,0.6111111111111112,0.5609756097560976,0.58,0,0,0.16666666666666666,Left
1,1,0.520408163265306,0.5992762849293038,0.5873015873015872,0.17073170731707316,0.16,0,2,0.16666666666666666,Left
1,1,0.42857142857142855,0.15151109026335188,0.29365079365079366,0.07317073170731708,0.24000000000000002,0,2,0.0,Stayed
0,1,0.5408163265306122,0.23487234470280777,0.5634920634920635,0.5853658536585367,0.44,1,1,0.0,Stayed
2,1,0.673469387755102,0.43409502110835624,0.6825396825396826,0.4634146341463415,0.44,1,2,0.0,Stayed
1,2,0.5408163265306122,0.46766735911009855,0.3333333333333333,0.7804878048780488,0.33999999999999997,0,0,0.3333333333333333,Stayed
2,0,0.520408163265306,0.1655833277491121,0.30158730158730157,0.07317073170731708,0.08,0,2,0.16666666666666666,Stayed
2,1,0.21428571428571425,0.4662601353615225,0.6428571428571428,0.4146341463414634,0.16,1,2,0.3333333333333333,Stayed
2,1,0.08163265306122448,0.6328486229310462,0.3253968253968254,0.7560975609756098,0.6,0,1,0.16666666666666666,Stayed
0,1,0.693877551020408,0.5504255176573076,0.38095238095238093,0.7804878048780488,0.62,1,1,0.0,Stayed
0,1,0.7448979591836734,0.36426991891710786,0.8492063492063491,0.7560975609756098,0.74,0,1,0.8333333333333333,Stayed
2,2,0.39795918367346933,0.6100650003350534,0.09523809523809523,0.7804878048780488,0.12000000000000001,1,2,0.16666666666666666,Stayed
1,2,0.7653061224489796,0.5337398646384774,0.15873015873015872,0.14634146341463422,0.09999999999999999,0,2,0.16666666666666666,Stayed
2,0,0.1530612244897959,0.33223882597332977,0.5317460317460316,0.09756097560975613,0.06,0,0,0.16666666666666666,Stayed
0,1,0.3061224489795918,0.33974401929906856,0.16666666666666666,0.4634146341463415,0.38,0,2,0.6666666666666666,Stayed
0,2,0.836734693877551,0.23339811029953766,0.3412698412698412,0.9512195121951221,0.38,0,3,0.3333333333333333,Left
0,1,0.7448979591836734,0.526502713931515,0.16666666666666666,0.3658536585365854,0.38,0,2,0.0,Stayed
0,1,0.42857142857142855,0.4039402264960129,0.5555555555555556,0.6585365853658538,0.45999999999999996,0,1,0.0,Left
0,2,0.36734693877551017,0.2603363934865644,0.6111111111111112,0.1951219512195122,0.16,0,1,0.8333333333333333,Left
0,1,0.6836734693877551,0.32198619580513305,0.5793650793650793,0.4146341463414634,0.27999999999999997,0,2,0.3333333333333333,Left
2,2,0.6122448979591836,0.5008376331836761,0.5158730158730158,0.12195121951219517,0.18000000000000002,0,3,0.3333333333333333,Left
1,1,0.836734693877551,0.5297862360115257,0.49999999999999994,0.9512195121951221,0.5599999999999999,0,0,0.0,Stayed
0,2,0.16326530612244897,0.13944917241841454,0.6904761904761905,0.6585365853658538,0.58,0,2,0.0,Stayed
0,2,0.520408163265306,0.22555786370032838,0.1984126984126984,0.39024390243902446,0.02,0,1,0.5,Left
1,0,0.07142857142857142,0.4546002814447498,0.626984126984127,0.09756097560975613,0.09999999999999999,0,0,0.5,Stayed
0,2,0.4183673469387755,0.5612812437177512,0.42857142857142855,0.14634146341463422,0.26,1,2,0.0,Left
1,1,0.6530612244897959,0.5216109361388461,0.5238095238095237,0.39024390243902446,0.36,0,2,0.3333333333333333,Stayed
2,1,0.3061224489795918,0.5384306104670642,0.3253968253968254,0.3170731707317073,0.06,1,1,0.0,Stayed
0,1,0.18367346938775508,0.48066742612075325,0.30158730158730157,0.2926829268292683,0.2,0,3,0.16666666666666666,Left
0,2,0.5612244897959183,0.42022381558667826,0.5555555555555556,0.7560975609756098,0.6,1,3,0.8333333333333333,Left
1,0,0.8979591836734693,0.7317563492595323,0.6428571428571428,0.2439024390243903,0.06,0,1,0.6666666666666666,Left
2,1,0.08163265306122448,0.7898545868793139,0.2698412698412698,0.43902439024390244,0.24000000000000002,1,3,0.16666666666666666,Stayed
0,1,0.6530612244897959,0.11512430476445756,0.5555555555555556,0.26829268292682934,0.14,0,2,0.3333333333333333,Stayed
1,2,0.7755102040816326,0.31200160825571266,0.23809523809523808,0.7073170731707319,0.39999999999999997,0,3,0.0,Left
0,2,0.6326530612244897,0.6531528513033573,0.3253968253968254,0.2926829268292683,0.08,0,3,0.0,Left
0,2,0.2857142857142857,0.2617436172351404,0.3888888888888889,0.878048780487805,0.18000000000000002,0,2,0.0,Left
0,0,0.9285714285714285,0.3028211485626215,0.6587301587301586,0.6341463414634148,0.33999999999999997,1,0,0.0,Stayed
1,1,0.2755102040816326,0.37378543188366953,0.5952380952380951,0.7560975609756098,0.54,0,0,0.5,Stayed
1,1,0.7040816326530611,0.518729477987,0.07142857142857142,0.21951219512195125,0.06,0,3,0.16666666666666666,Left
1,1,0.44897959183673464,0.33344501775782354,0.12698412698412698,0.12195121951219517,0.12000000000000001,0,2,0.0,Left
0,1,0.9693877551020408,0.4244454868324064,0.2698412698412698,0.4146341463414634,0.06,0,0,0.0,Stayed
0,2,0.2040816326530612,0.6057093077799371,0.1349206349206349,0.07317073170731708,0.2,0,3,0.5,Left
0,2,0.061224489795918366,0.20431548616229983,0.0873015873015873,0.1951219512195122,0.08,0,1,1.0,Left
1,0,0.47959183673469385,0.43081149902834553,0.43650793650793646,0.6829268292682928,0.0,1,2,0.6666666666666666,Stayed
0,2,0.9081632653061223,0.7014675333378007,0.5555555555555556,0.9268292682926831,0.36,0,2,0.5,Left
1,0,0.2755102040816326,0.6576425651678617,0.2698412698412698,0.6097560975609757,0.66,0,2,0.3333333333333333,Stayed
0,2,0.3061224489795918,0.3680225155799772,0.5079365079365079,0.6097560975609757,0.5,0,2,0.0,Stayed
0,1,0.47959183673469385,0.4945386316424311,0.7063492063492063,0.7560975609756098,0.27999999999999997,0,1,0.0,Stayed
0,1,0.173469387755102,0.43375996783488574,0.6507936507936507,0.8048780487804879,0.84,0,1,0.5,Left
0,0,0.9387755102040816,0.2307176841117738,0.36507936507936506,0.26829268292682934,0.0,0,2,0.16666666666666666,Left
2,0,0.48979591836734687,0.5363532801715474,0.5873015873015872,0.9268292682926831,0.48,1,0,1.0,Stayed
1,2,0.21428571428571425,0.434631106345909,0.6031746031746033,0.853658536585366,0.58,0,1,0.0,Left
1,2,0.7755102040816326,0.3024190846344569,0.8015873015873016,1.0,1.0,0,0,0.5,Left
0,1,0.7857142857142856,0.15445955906989212,0.06349206349206349,0.024390243902439046,0.16,0,1,0.0,Left
2,2,0.2857142857142857,0.1710111907793339,0.5555555555555556,0.34146341463414637,0.12000000000000001,0,1,0.16666666666666666,Stayed
0,1,0.9795918367346937,0.4891107686122093,0.6746031746031746,0.34146341463414637,0.14,1,3,0.16666666666666666,Left
1,1,0.9285714285714285,0.20578972056556993,0.49206349206349204,0.4634146341463415,0.44,1,2,0.0,Stayed
2,2,0.4591836734693877,0.3462440528043959,0.18253968253968253,0.0,0.039999999999999994,0,1,0.16666666666666666,Stayed
0,1,0.7142857142857142,0.20800107217047514,0.27777777777777773,0.6829268292682928,0.7,1,1,0.0,Stayed
2,0,0.01020408163265306,0.5833277491121089,0.18253968253968253,0.4146341463414634,0.039999999999999994,0,0,0.6666666666666666,Stayed
2,1,0.2551020408163265,0.3043623936205857,0.047619047619047616,0.48780487804878053,0.12000000000000001,0,0,0.3333333333333333,Stayed
0,1,0.9591836734693877,0.42270320981035986,0.15079365079365079,0.5365853658536586,0.18000000000000002,0,3,0.16666666666666666,Left
1,0,0.5408163265306122,0.4983582389599947,0.5714285714285714,0.9512195121951221,0.92,1,0,0.16666666666666666,Stayed
2,1,0.2551020408163265,0.6013536152248207,0.47619047619047616,0.6829268292682928,0.08,0,0,0.0,Stayed
1,2,0.7448979591836734,0.3018829993969041,0.4444444444444444,1.0,0.54,0,1,0.0,Stayed
1,1,0.7244897959183673,0.31387790658714737,0.09523809523809523,0.0,0.08,0,0,0.0,Stayed
2,2,0.9999999999999999,0.37204315486162304,0.21428571428571427,0.17073170731707316,0.3,0,1,0.3333333333333333,Left
1,0,0.44897959183673464,0.5133016149567782,0.5873015873015872,0.43902439024390244,0.33999999999999997,1,2,0.16666666666666666,Stayed
2,0,0.1530612244897959,0.5941164645178583,0.29365079365079366,0.902439024390244,0.6,1,2,0.16666666666666666,Stayed
0,1,0.7755102040816326,0.4794612343362595,0.27777777777777773,0.9268292682926831,0.039999999999999994,1,1,0.0,Left
2,2,0.7959183673469387,0.08966025598070093,0.3492063492063492,0.5853658536585367,0.64,1,1,0.5,Stayed
2,1,0.04081632653061224,0.49561080211753666,0.3888888888888889,0.902439024390244,0.64,0,2,0.3333333333333333,Stayed
1,2,0.9591836734693877,0.3431615626884675,0.03968253968253968,0.8048780487804879,0.06,0,1,0.0,Left
1,1,0.47959183673469385,0.20974334919252163,0.7619047619047619,0.7560975609756098,0.44,0,2,0.5,Stayed
1,2,0.5306122448979591,0.600817529987268,0.4682539682539682,0.7073170731707319,0.72,0,0,0.3333333333333333,Stayed
0,1,0.5612244897959183,0.5283120016082556,0.37301587301587297,0.6341463414634148,0.14,0,1,0.0,Left
1,1,0.7142857142857142,0.47289419017623807,0.2698412698412698,0.39024390243902446,0.44,0,1,0.8333333333333333,Stayed
0,1,0.8775510204081631,0.33042953829658916,0.8095238095238095,0.6341463414634148,0.48,0,1,0.16666666666666666,Left
1,1,0.8061224489795917,0.15452656972458623,0.5079365079365079,0.5609756097560976,0.5,0,2,0.6666666666666666,Stayed
0,2,0.6020408163265305,0.6569054479662266,0.5158730158730158,0.4146341463414634,0.2,0,2,0.0,Left
2,2,0.7653061224489796,0.4670642632178516,0.03968253968253968,0.17073170731707316,0.06,0,1,0.5,Left
1,2,0.510204081632653,0.41211552636869264,0.5079365079365079,0.3658536585365854,0.44,0,0,0.6666666666666666,Left
2,0,0.9285714285714285,0.2575219459894123,0.6428571428571428,0.39024390243902446,0.24000000000000002,1,1,0.5,Stayed
1,1,0.8061224489795917,0.35998123701668566,0.30158730158730157,0.8048780487804879,0.32,1,2,0.3333333333333333,Stayed
2,1,0.47959183673469385,0.6129464584868995,0.47619047619047616,0.43902439024390244,0.039999999999999994,0,3,0.16666666666666666,Stayed
1,1,0.7448979591836734,0.4781210212423776,0.7222222222222221,0.6097560975609757,0.68,1,3,0.6666666666666666,Stayed
0,1,0.5612244897959183,0.36815653688936545,0.07142857142857142,0.0,0.14,0,1,0.3333333333333333,Left
1,2,0.836734693877551,0.17617101119077933,0.3095238095238095,0.2439024390243903,0.38,0,2,0.16666666666666666,Stayed
0,2,0.7244897959183673,0.2967231789854587,0.6587301587301586,0.12195121951219517,0.16,1,1,1.0,Stayed
1,1,0.39795918367346933,0.37150706962407026,0.7698412698412698,0.7073170731707319,0.76,1,2,0.16666666666666666,Stayed
0,1,0.6530612244897959,0.3153521409904175,0.6666666666666667,0.14634146341463422,0.2,0,1,0.0,Left
1,1,0.14285714285714282,0.31052737385244256,0.5079365079365079,0.7073170731707319,0.14,0,1,0.16666666666666666,Stayed
2,1,0.7551020408163265,0.4741673926154259,0.10317460317460317,0.17073170731707316,0.26,0,2,0.0,Stayed
1,2,0.4591836734693877,0.36232660993097904,0.3095238095238095,0.2926829268292683,0.08,0,3,0.16666666666666666,Left
1,1,0.9489795918367346,0.45285800442270324,0.047619047619047616,0.1951219512195122,0.08,0,0,0.16666666666666666,Stayed
0,2,0.9183673469387754,0.5061314749045098,0.2619047619047619,0.34146341463414637,0.09999999999999999,1,1,0.0,Left
0,1,0.26530612244897955,0.4618374321517122,0.7301587301587302,0.34146341463414637,0.38,0,0,0.6666666666666666,Stayed
2,2,0.5714285714285714,0.1436038330094485,0.5873015873015872,0.14634146341463422,0.16,1,3,0.3333333333333333,Left
0,1,0.07142857142857142,0.3151511090263352,0.6111111111111112,0.024390243902439046,0.12000000000000001,0,1,1.0,Left
0,1,0.173469387755102,0.4226361991556658,0.3253968253968254,0.6585365853658538,0.66,0,2,0.0,Stayed
1,2,0.5,0.4400589693761308,0.43650793650793646,0.7804878048780488,0.78,1,1,0.0,Left
1,2,0.2755102040816326,0.5266367352409034,0.09523809523809523,0.7073170731707319,0.0,0,2,0.16666666666666666,Left
2,2,0.09183673469387754,0.6149567781277223,0.18253968253968253,0.024390243902439046,0.0,0,0,0.16666666666666666,Left
1,1,0.6632653061224489,0.4487703544863633,0.5555555555555556,0.26829268292682934,0.39999999999999997,0,2,0.0,Left
0,1,0.47959183673469385,0.34490383971051397,0.6587301587301586,0.878048780487805,0.54,1,2,0.16666666666666666,Stayed
0,1,0.48979591836734687,0.5805803122696509,0.42063492063492064,0.0,0.18000000000000002,1,2,0.16666666666666666,Left
0,1,0.31632653061224486,0.4642498157206996,0.1984126984126984,0.43902439024390244,0.33999999999999997,0,2,0.5,Stayed
1,1,0.7857142857142856,0.2966561683307646,0.48412698412698413,0.26829268292682934,0.08,1,1,0.5,Stayed
0,2,0.5714285714285714,0.44066206526837765,0.16666666666666666,0.43902439024390244,0.22,1,2,0.5,Stayed
0,1,0.9693877551020408,0.32721302687127257,0.3492063492063492,0.3658536585365854,0.32,0,1,0.0,Left
1,0,0.510204081632653,0.5977350398713395,0.5079365079365079,0.8048780487804879,0.24000000000000002,1,2,0.0,Stayed
2,1,0.2551020408163265,0.5838638343496616,0.3095238095238095,0.5365853658536586,0.44,0,1,0.0,Stayed
0,1,0.42857142857142855,0.34309455203377337,0.5317460317460316,0.9756097560975612,0.94,0,3,0.3333333333333333,Left
1,2,0.846938775510204,0.29357367821483615,0.3095238095238095,0.12195121951219517,0.12000000000000001,0,2,0.0,Stayed
2,0,0.12244897959183672,0.6057763184346312,0.4047619047619047,0.09756097560975613,0.039999999999999994,0,0,0.5,Stayed
1,1,0.510204081632653,0.4651209542317229,0.35714285714285715,0.26829268292682934,0.18000000000000002,0,3,0.0,Left
0,2,0.47959183673469385,0.13375326676941635,0.43650793650793646,0.2439024390243903,0.16,1,1,0.16666666666666666,Stayed
0,1,0.7448979591836734,0.34604302084031363,0.27777777777777773,0.2439024390243903,0.3,0,1,0.3333333333333333,Left
2,0,0.32653061224489793,0.33310996448435304,0.4047619047619047,0.902439024390244,0.52,0,2,0.16666666666666666,Stayed
0,2,0.2551020408163265,0.3232593982443209,0.6190476190476191,0.1951219512195122,0.18000000000000002,1,2,0.16666666666666666,Left
0,1,0.5408163265306122,0.5260336393486564,0.5793650793650793,0.2439024390243903,0.24000000000000002,0,0,0.3333333333333333,Left
0,2,0.7448979591836734,0.5898277826174363,0.43650793650793646,0.9756097560975612,0.74,1,2,0.5,Stayed
1,2,0.42857142857142855,0.33672853983783424,0.047619047619047616,0.024390243902439046,0.08,0,3,0.0,Left
1,0,0.9897959183673468,0.700328352208001,0.49206349206349204,0.9268292682926831,0.09999999999999999,0,3,0.8333333333333333,Stayed
1,2,0.01020408163265306,0.2778261743617235,0.16666666666666666,0.17073170731707316,0.039999999999999994,0,0,0.0,Stayed
2,2,0.8673469387755102,0.5244923942906923,0.6507936507936507,0.12195121951219517,0.14,1,2,0.0,Stayed
0,1,0.05102040816326531,0.33833679555049256,0.30158730158730157,0.17073170731707316,0.24000000000000002,0,1,0.0,Left
0,0,0.04081632653061224,0.5386986530858406,0.7380952380952381,0.9512195121951221,0.52,0,2,0.5,Left
1,2,0.020408163265306124,0.3481203511358306,0.31746031746031744,0.5121951219512195,0.6,0,1,0.0,Left
0,1,0.12244897959183672,0.5342759498760303,0.6031746031746033,0.2439024390243903,0.039999999999999994,1,2,0.16666666666666666,Stayed
0,1,0.6122448979591836,0.24177444213629967,0.31746031746031744,0.6585365853658538,0.38,0,2,0.16666666666666666,Stayed
0,2,0.22448979591836732,0.6445754875025129,0.6190476190476191,0.9756097560975612,0.02,0,3,0.6666666666666666,Left
0,1,0.47959183673469385,0.24117134624405284,0.246031746031746,0.9268292682926831,0.62,0,3,0.0,Left
2,2,0.020408163265306124,0.302486095289151,0.2698412698412698,0.34146341463414637,0.08,0,0,0.16666666666666666,Stayed
2,2,0.9897959183673468,0.5377605039201234,0.23809523809523808,0.26829268292682934,0.18000000000000002,0,2,0.6666666666666666,Stayed
1,0,0.6836734693877551,0.5545131675936474,0.6507936507936507,0.8292682926829269,0.84,0,1,0.16666666666666666,Left
2,2,0.47959183673469385,0.27548080144743015,0.37301587301587297,0.3658536585365854,0.09999999999999999,1,0,0.0,Stayed
0,2,0.8775510204081631,0.591100985056624,0.4682539682539682,0.2926829268292683,0.16,0,2,0.0,Left
2,2,0.13265306122448978,0.46766735911009855,0.5238095238095237,0.7560975609756098,0.8,0,2,0.0,Stayed
0,2,0.8061224489795917,0.3258058031226965,0.873015873015873,0.5853658536585367,0.66,0,0,0.16666666666666666,Left
0,1,0.336734693877551,0.1683307645915701,0.3888888888888889,0.6341463414634148,0.68,0,2,0.16666666666666666,Left
0,2,0.7448979591836734,0.27796019567111174,0.5317460317460316,0.0,0.09999999999999999,1,0,0.0,Stayed
0,1,0.5306122448979591,0.26643436306372714,0.6825396825396826,0.17073170731707316,0.27999999999999997,1,2,0.16666666666666666,Left
0,2,0.510204081632653,0.5738792468002412,0.6984126984126984,0.3658536585365854,0.39999999999999997,0,2,0.5,Left
2,1,0.7346938775510203,0.4922602693828319,0.6111111111111112,0.853658536585366,0.22,0,0,0.16666666666666666,Stayed
1,0,0.9183673469387754,0.7887154057495143,0.31746031746031744,0.26829268292682934,0.27999999999999997,0,2,0.5,Left
0,2,0.12244897959183672,0.39797627822823833,0.16666666666666666,0.2439024390243903,0.38,0,3,0.16666666666666666,Left
0,1,0.9489795918367346,0.23728472827179525,0.49999999999999994,0.4146341463414634,0.36,0,3,0.8333333333333333,Stayed
1,1,0.2346938775510204,0.3241975474100382,0.37301587301587297,0.7317073170731709,0.12000000000000001,0,2,0.16666666666666666,Stayed
1,1,0.42857142857142855,0.2364806004154661,0.48412698412698413,0.8048780487804879,0.18000000000000002,0,3,0.3333333333333333,Left
2,1,0.2857142857142857,0.26656838437311536,0.8015873015873016,0.853658536585366,0.52,0,1,0.8333333333333333,Stayed
1,2,0.7857142857142856,0.6573075118943912,0.18253968253968253,0.2439024390243903,0.3,1,2,0.16666666666666666,Stayed
0,2,0.846938775510204,0.37298130402734037,0.6825396825396826,0.5365853658536586,0.3,0,1,0.0,Left
0,0,0.2959183673469387,0.5195336058433291,0.746031746031746,0.5853658536585367,0.6,0,2,0.0,Left
0,2,0.020408163265306124,0.4671982845272398,0.4047619047619047,0.4634146341463415,0.14,1,2,0.6666666666666666,Stayed
1,1,0.510204081632653,0.4030020773302955,0.3968253968253968,0.07317073170731708,0.06,0,3,0.16666666666666666,Left
1,2,0.6020408163265305,0.2488105608791798,0.3333333333333333,0.7804878048780488,0.18000000000000002,0,0,0.0,Left
0,2,0.48979591836734687,0.6579776184413322,0.31746031746031744,0.0,0.039999999999999994,0,2,0.6666666666666666,Left
1,2,0.7653061224489796,0.44923942906922204,0.3968253968253968,0.26829268292682934,0.039999999999999994,1,2,0.16666666666666666,Stayed
2,2,0.1020408163265306,0.6463177645245595,0.2222222222222222,0.4634146341463415,0.36,0,0,0.5,Stayed
2,2,0.4183673469387755,0.44655900288145817,0.3412698412698412,0.5121951219512195,0.039999999999999994,0,1,0.3333333333333333,Stayed
1,1,0.31632653061224486,0.6079206593848423,0.5634920634920635,0.26829268292682934,0.26,0,3,0.0,Left
2,1,0.5714285714285714,0.22736715137706898,0.12698412698412698,0.3170731707317073,0.2,0,3,0.0,Left
0,0,0.1020408163265306,0.5533069758091538,0.6746031746031746,0.3658536585365854,0.26,0,1,0.3333333333333333,Stayed
2,1,0.14285714285714282,0.23473832339341955,0.5555555555555556,0.09756097560975613,0.09999999999999999,1,2,0.5,Stayed
1,1,0.1530612244897959,0.42618776385445284,0.16666666666666666,0.2439024390243903,0.09999999999999999,0,2,0.16666666666666666,Left
0,1,0.1530612244897959,0.28647054881726197,0.4523809523809524,0.26829268292682934,0.24000000000000002,0,0,0.16666666666666666,Stayed
1,1,0.2857142857142857,0.38591436038330096,0.5317460317460316,0.853658536585366,0.8,0,2,0.0,Left
1,1,0.7142857142857142,0.5464718890303559,0.2619047619047619,0.14634146341463422,0.22,0,1,0.3333333333333333,Left
1,2,0.2959183673469387,0.3333780071031294,0.3888888888888889,0.17073170731707316,0.039999999999999994,0,3,0.5,Left
0,1,0.8979591836734693,0.2980633920793406,0.49206349206349204,0.8292682926829269,0.7,0,0,0.6666666666666666,Stayed
1,2,0.01020408163265306,0.4348321383099913,0.6825396825396826,0.7073170731707319,0.66,0,1,0.0,Left
1,2,0.21428571428571425,0.44595590698921134,0.6031746031746033,0.09756097560975613,0.26,0,2,0.16666666666666666,Left
1,0,0.4081632653061224,0.3722441868257053,0.6111111111111112,0.878048780487805,0.32,0,0,0.16666666666666666,Stayed
2,2,0.510204081632653,0.30536755344099714,0.4126984126984127,0.4146341463414634,0.06,0,1,0.16666666666666666,Stayed
1,2,0.22448979591836732,0.5285800442270321,0.5952380952380951,0.7560975609756098,0.5599999999999999,0,1,0.3333333333333333,Stayed
1,0,0.7448979591836734,0.4626415600080413,0.5555555555555556,0.7073170731707319,0.62,0,3,0.0,Stayed
1,1,0.9081632653061223,0.6615961937948134,0.3253968253968254,0.09756097560975613,0.2,0,2,0.16666666666666666,Stayed
1,1,0.6428571428571428,0.2931716142866716,0.5396825396825398,0.7317073170731709,0.12000000000000001,0,3,0.3333333333333333,Stayed
0,2,0.9591836734693877,0.5371574080278765,0.3095238095238095,0.2926829268292683,0.02,0,0,0.0,Left
2,1,0.3061224489795918,0.12691817999061852,0.8333333333333333,0.4634146341463415,0.54,0,1,0.5,Stayed
0,1,0.6632653061224489,0.4815385646317765,0.5555555555555556,0.6341463414634148,0.12000000000000001,0,2,0.16666666666666666,Left
2,2,0.9081632653061223,0.7585606111371708,0.12698412698412698,0.07317073170731708,0.06,0,2,0.16666666666666666,Stayed
1,2,0.346938775510204,0.23634657910607787,0.7698412698412698,0.43902439024390244,0.44,0,0,0.0,Stayed
1,2,0.346938775510204,0.4491724184145279,0.10317460317460317,0.5609756097560976,0.24000000000000002,0,1,0.0,Left
0,2,0.8571428571428571,0.5181933927494471,0.07936507936507936,0.4634146341463415,0.0,0,3,0.0,Left
2,1,0.7653061224489796,0.31039335254305433,0.5317460317460316,0.7804878048780488,0.8,0,2,0.0,Stayed
0,2,0.1530612244897959,0.36540910004690746,0.6507936507936507,0.4634146341463415,0.12000000000000001,0,1,0.0,Left
0,1,0.5612244897959183,0.49775514306774776,0.10317460317460317,0.7560975609756098,0.16,0,1,0.3333333333333333,Left
2,2,0.336734693877551,0.43094552033773376,0.5952380952380951,0.43902439024390244,0.38,0,1,0.16666666666666666,Left
1,0,0.9795918367346937,0.5494873684915902,0.6587301587301586,0.39024390243902446,0.3,0,2,0.0,Stayed
1,1,0.693877551020408,0.26040340414125845,0.21428571428571427,0.853658536585366,0.12000000000000001,1,2,0.5,Left
1,1,0.9489795918367346,0.4792602023721772,0.3492063492063492,0.17073170731707316,0.06,0,2,0.5,Stayed
0,1,0.4081632653061224,0.2673055015747504,0.7857142857142856,0.6341463414634148,0.7,1,1,0.6666666666666666,Stayed
0,2,0.2959183673469387,0.22803725792400992,0.5079365079365079,0.5365853658536586,0.22,0,1,0.0,Left
2,0,0.836734693877551,0.2745426522817128,0.3412698412698412,0.39024390243902446,0.12000000000000001,0,0,0.3333333333333333,Stayed
2,1,0.7448979591836734,0.3670173557595658,0.38095238095238093,0.1951219512195122,0.0,0,2,0.0,Stayed
0,1,0.6020408163265305,0.4145949205923742,0.6428571428571428,0.34146341463414637,0.2,0,1,0.5,Stayed
0,1,0.9897959183673468,0.4174093680895263,0.16666666666666666,0.4146341463414634,0.08,0,2,0.0,Left
1,2,0.5,0.42846612611405216,0.6031746031746033,0.9512195121951221,0.96,0,3,0.3333333333333333,Left
1,2,0.173469387755102,0.22126918179990618,0.5634920634920635,0.3658536585365854,0.48,0,3,0.16666666666666666,Stayed
2,1,0.3571428571428571,0.4041412584600952,0.6190476190476191,0.26829268292682934,0.2,0,3,0.16666666666666666,Stayed
1,2,0.39795918367346933,0.25497554111103665,0.7063492063492063,0.1951219512195122,0.3,0,1,0.6666666666666666,Stayed
2,1,0.36734693877551017,0.7037458955974001,0.10317460317460317,0.8292682926829269,0.26,0,3,0.3333333333333333,Stayed
0,1,0.09183673469387754,0.5198686591167996,0.5396825396825398,0.39024390243902446,0.39999999999999997,1,3,0.16666666666666666,Left
0,2,0.3571428571428571,0.26274877705555183,0.1984126984126984,0.6097560975609757,0.0,1,3,0.0,Stayed
0,1,0.6224489795918366,0.3719091335522348,0.07936507936507936,0.14634146341463422,0.02,0,2,1.0,Left
2,1,0.2346938775510204,0.2878107619111439,0.09523809523809523,0.14634146341463422,0.16,0,3,0.16666666666666666,Stayed
